Types d'aliments,aliment,link,Quantité,Eau,Protéines,Alcool,Glucides,Lipides,Vitamine A(rétinol),Bêta-carotène(provitamine A),Vitamine D(cholécalciférol),Vitamine E(tocophérol),Vitamine K1,Vitamine K2,Vitamine C,Vitamine B1(thiamine),Vitamine B2(riboflavine),Vitamine B3(niacine),Vitamine B5(acide panthonéique),Vitamine B6,Vitamine B9(acide folique),Vitamine B12(cobolamine),Calcium,Cuivre
poissons,Hareng mariné ou rollmops,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/hareng-marine-ou-rollmops-918491,100000000.0,64700000.0,13700000.0,,8000000.0,13800000.0,27300000.0,,13200000.0,1480.0,200000.0,,,33.0,130.0,2900.0,81.0,190.0,1900000.0,5100000.0,53500.0,110.0
poissons,Foie de morue en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/foie-de-morue-en-conserve-918490,100000000.0,45700000.0,7250000.0,,1100000.0,44400000.0,4170000000.0,,54300000.0,4960.0,,,4000.0,40.0,600.0,3280.0,540.0,150.0,188000000.0,14400000.0,10000.0,400.0
poissons,Maquereau sauce moutarde en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/maquereau-sauce-moutarde-en-conserve-918494,100000000.0,61700000.0,20800000.0,,1090000.0,14200000.0,38000000.0,,7300000.0,1630.0,,,,51.0,150.0,5100.0,230.0,250.0,,8199999.999999999,22900.0,100.0
poissons,Sardine à la tomate en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sardine-a-la-tomate-en-conserve-918500,100000000.0,64900000.00000001,20200000.0,,1380000.0,11600000.0,4000000.0,,12500000.0,2300.0,,,,40.0,170.0,7380.0,700.0,150.0,16000000.0,9880000.0,378000.0,240.0
poissons,Maquereau au vin blanc en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/maquereau-au-vin-blanc-en-conserve-918493,100000000.0,64400000.00000001,17800000.0,,2250000.0,14100000.0,19000000.0,,5440000.0,880.0,,,,25.0,240.0,4420.0,270.0,200.0,,9140000.0,184000.0,100.0
poissons,Thon à l'huile de tournesol en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/thon-a-lhuile-de-tournesol-en-conserve-918502,100000000.0,62100000.0,23300000.0,,760000.0,12200000.0,21000000.0,,810000.0,7650.0,800000.0,,,15.0,28.0,10900.0,160.0,140.0,9990000.0,3050000.0,12000.0,60.0
poissons,Maquereau sauce tomate en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/maquereau-sauce-tomate-en-conserve-918495,100000000.0,61900000.0,17700000.0,,1940000.0,16300000.0,48400000.0,,2380000.0,900.0,,,,60.0,160.0,4550.0,600.0,300.0,19000000.0,7500000.0,20000.0,100.0
poissons,Crabe en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/crabe-en-conserve-918489,100000000.0,72400000.0,14800000.0,,8720000.0,1800000.0,,,,2400.0,,,,50.0,400.0,1700.0,710.0,300.0,20000000.0,13500000.0,120000.0,440.0
poissons,Thon à la catalane en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/thon-a-la-catalane-en-conserve-918507,100000000.0,,10800000.0,,5050000.0,8600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
poissons,Thon en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/thon-en-conserve-918508,100000000.0,72700000.0,26800000.0,,,400000.0,6500000.0,,5080000.0,1200.0,,,,30.0,53.0,13600.0,94.0,440.0,16300000.0,2530000.0,6260.0,31.0
poissons,Thon albacore en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/thon-albacore-en-conserve-918505,100000000.0,68500000.0,26600000.0,,580000.0,1980000.0,22000000.0,,6100000.0,1080.0,2300000.0,,,40.0,45.0,10600.0,160.0,400.0,,2049999.9999999998,1500.0,100.0
poissons,Thon à la tomate en conserve,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/thon-a-la-tomate-en-conserve-918504,100000000.0,,14600000.0,,4330000.0,5930000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
poissons,Saumon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/saumon-918467,100000000.0,66500000.0,20500000.0,,,12400000.0,4270000.0,8000.0,3690000.0,1890.0,300000.0,500000.0,1800.0,210.0,76.0,8250.0,950.0,580.0,20800000.0,3950000.0,5840.0,100.0
poissons,Thon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/thon-918474,100000000.0,66599999.99999999,24000000.0,,,5380000.0,265000000.0,,7800000.0,1200.0,,,1370.0,130.0,120.0,11000.0,660.0,540.0,13600000.0,3790000.0,17700.0,130.0
poissons,Haddock fumé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/haddock-fume-918481,100000000.0,76800000.0,22600000.0,,,730000.0,24000000.0,,800000.0,550.0,100000.0,,,47.0,49.0,5070.0,170.0,400.0,15000000.0,1600000.0,49000.0,42.0
poissons,Sprat,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sprat-918472,100000000.0,66700000.0,19800000.0,,,11900000.0,150000000.0,,,2500.0,,,,40.0,260.0,5000.0,,,,,,130.0
poissons,Rouget-barbet de roche,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/rouget-barbet-de-roche-918461,100000000.0,70600000.0,18400000.0,,,9370000.0,8400000.0,,1120000.0,510.0,,,,60.0,65.0,4460.0,340.0,370.0,11000000.0,4520000.0,22800.0,80.0
poissons,Truite saumonée,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/truite-saumonee-918478,100000000.0,74200000.0,19200000.0,,,7400000.0,20000000.0,,18700000.0,,,,,160.0,90.0,,,,22000000.0,4700000.0,46700.0,43.0
poissons,Sabre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sabre-918463,100000000.0,74800000.0,18000000.0,,,5900000.0,15000000.0,,,,,,,140.0,130.0,3000.0,,,,,12000.0,
poissons,Vivaneau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/vivaneau-918480,100000000.0,78000000.0,20500000.0,,,1340000.0,32000000.0,,10200000.0,960.0,100000.0,,1600.0,46.0,3.0,280.0,750.0,400.0,5000000.0,3000000.0,32000.0,28.0
poissons,Tilapia,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/tilapia-918475,100000000.0,78500000.0,18100000.0,,,2130000.0,2000000.0,,19600000.0,400.0,1300000.0,,,40.0,51.0,3280.0,680.0,230.0,24000000.0,1070000.0,8160.0,100.0
poissons,Roussette,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/roussette-918462,100000000.0,75200000.0,23300000.0,,,500000.0,2000000.0,,500000.0,650.0,100000.0,,,25.0,83.0,3140.0,200.0,250.0,3070000.0,1950000.0,11700.0,100.0
poissons,Tacaud,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/tacaud-918473,100000000.0,78900000.0,19700000.0,,,330000.0,2000000.0,,320000.0,340.0,,,,62.0,82.0,1490.0,170.0,130.0,,1470000.0,26700.0,100.0
poissons,Sardine,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sardine-918466,100000000.0,64000000.0,19500000.0,,,9480000.0,28000000.0,,14000000.0,280.0,,,2500.0,38.0,230.0,7560.0,810.0,470.0,3180000.0,8600000.0,57500.0,410.0
poissons,Saumon fumé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/saumon-fume-918484,100000000.0,63100000.0,22000000.0,,910000.0,9490000.0,15000000.0,8000000.0,5450000.0,2850.0,,,,230.0,100.0,10000.0,710.0,1000.0,26000000.0,3350000.0,5970.0,35.0
poissons,Truite fumée,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/truite-fumee-918485,100000000.0,61700000.0,23400000.0,,690000.0,9270000.0,51000000.0,,5200000.0,2300.0,,,,210.0,81.0,7100.0,2050.0,670.0,26000000.0,3200000.0,2700.0,100.0
poissons,Sole,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sole-918471,100000000.0,80100000.0,18000000.0,,,600000.0,5000000.0,,750000.0,470.0,,,,46.0,77.0,3510.0,240.0,260.0,7500000.0,1910000.0,22500.0,100.0
poissons,Maquereau fumé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/maquereau-fume-918483,100000000.0,55700000.0,18800000.0,,,24300000.0,53500000.0,,5200000.0,1600.0,,,,140.0,350.0,10000.0,520.0,500.0,8000000.0,9910000.0,20000.0,90.0
poissons,Saupe,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/saupe-918469,100000000.0,78000000.0,18000000.0,,,2500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,600.0
poissons,Turbot,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/turbot-918479,100000000.0,79200000.0,17900000.0,,,1550000.0,11700000.0,,,,,,1700.0,43.0,85.0,3600.0,250.0,150.0,16000000.0,1050000.0,49000.0,
poissons,Truite de mer,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/truite-de-mer-918477,100000000.0,74500000.0,19600000.0,,,3630000.0,12000000.0,,2100000.0,650.0,,,550.0,100.0,140.0,3500.0,1950.0,540.0,16000000.0,5000000.0,12700.0,40.0
poissons,Saumon sauvage,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/saumon-sauvage-918468,100000000.0,68400000.0,21000000.0,,,9170000.0,19500000.0,,8600000.0,1110.0,300000.0,,,210.0,240.0,8830.0,1480.0,490.0,13100000.0,4840000.0,13500.0,160.0
poissons,Hareng fumé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/hareng-fume-918482,100000000.0,68300000.0,16500000.0,,500000.0,11700000.0,12000000.0,,22000000.0,1350.0,,,,40.0,230.0,3450.0,550.0,370.0,10000000.0,11800000.0,62400.0,100.0
poissons,Truite,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/truite-918476,100000000.0,73900000.0,19300000.0,,,6220000.0,13500000.0,8000.0,5920000.0,1940.0,,,,140.0,100.0,5540.0,1510.0,340.0,9230000.0,2540000.0,17100.0,100.0
poissons,Sébaste du nord,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sebaste-du-nord-918470,100000000.0,78400000.0,18800000.0,,,1600000.0,6900000.0,,3960000.0,840.0,,,,63.0,70.0,2160.0,170.0,190.0,9000000.0,1780000.0,12500.0,100.0
poissons,Anchois mariné,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/anchois-marine-918486,100000000.0,60200000.0,23900000.0,,2700000.0,3260000.0,11000000.0,,2400000.0,1100.0,,,,40.0,200.0,2750.0,410.0,180.0,37000000.0,15300000.0,120000.0,170.0
poissons,Requin,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/requin-918460,100000000.0,73600000.0,20800000.0,,,2910000.0,70000000.0,,600000.0,1000.0,100000.0,,,31.0,46.0,3670.0,700.0,400.0,3000000.0,1490000.0,33000.0,33.0
poissons,Saint-pierre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/saint-pierre-918464,100000000.0,77800000.0,19900000.0,,,800000.0,,,,,,,,,,,,950.0,,,31500.0,270.0
poissons,Sandre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/sandre-918465,100000000.0,78400000.0,18300000.0,,,1080000.0,,,700000.0,1350.0,130000.0,780000.0,1000.0,160.0,250.0,2310.0,,,,,54000.0,14.0
poissons,Morue,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/morue-918451,100000000.0,35200000.0,47600000.0,,,1670000.0,24500000.0,,4000000.0,1670.0,400000.0,,,130.0,200.0,5260.0,1010.0,580.0,22300000.0,5430000.0,124000.0,98.0
poissons,Maquereau blanc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/maquereau-blanc-918446,100000000.0,71800000.0,22100000.0,,,5150000.0,39000000.0,,7300000.0,690.0,100000.0,,1600.0,130.0,170.0,2300.0,750.0,400.0,1000000.0,2400000.0,11000.0,55.0
poissons,Maquereau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/maquereau-918447,100000000.0,66400000.00000001,18100000.0,,,13500000.0,56600000.0,,6440000.0,1080.0,3600000.0,400000.0,200.0,86.0,190.0,9130.0,320.0,530.0,8160000.0,4900000.0,4920.0,100.0
poissons,Hareng,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/hareng-918432,100000000.0,71500000.0,17700000.0,,,11700000.0,38100000.0,,10700000.0,1210.0,450000.0,210000.0,750.0,35.0,240.0,3950.0,840.0,380.0,9400000.0,11500000.0,61600.0,150.0
poissons,Colin d'alaska,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/colin-dalaska-918438,100000000.0,81200000.0,16300000.0,,,610000.0,4000000.0,,1100000.0,360.0,100000.0,,,70.0,70.0,1100.0,160.0,140.0,3000000.0,2300000.0,12800.0,39.0
poissons,Merlan,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/merlan-918448,100000000.0,79300000.0,18800000.0,,,470000.0,3000000.0,,4110000.0000000005,270.0,100000.0,,,25.0,24.0,2260.0,120.0,180.0,13000000.0,1330000.0,18000.0,100.0
poissons,Julienne,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/julienne-918435,100000000.0,79300000.0,19200000.0,,,440000.0,15800000.0,,,300.0,,,,90.0,110.0,2080.0,320.0,300.0,7000000.0,780000.0,27600.0,65.0
poissons,Mulet,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/mulet-918452,100000000.0,75500000.0,20100000.0,,,3620000.0,2000000.0,,2120000.0,640.0,100000.0,,1200.0,160.0,240.0,6310.0,760.0,370.0,9000000.0,5560000.0,13600.0,100.0
poissons,Omble chevalier,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/omble-chevalier-918453,100000000.0,77600000.0,19800000.0,,,2700000.0,,,9000000.0,,,,,160.0,90.0,,,370.0,,,8800.0,
poissons,Perche,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/perche-918457,100000000.0,79700000.0,17900000.0,,,1190000.0,15000000.0,,5750000.0,700.0,100000.0,,2900.0,61.0,81.0,2650.0,750.0,160.0,11000000.0,2000000.0,70800.0,37.0
poissons,Limande,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/limande-918440,100000000.0,79700000.0,18300000.0,,,850000.0,14200000.0,,500000.0,400.0,,,500.0,100.0,81.0,2640.0,540.0,230.0,5000000.0,1670000.0,47500.0,60.0
poissons,Limande-sole,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/limande-sole-918439,100000000.0,80000000.0,17000000.0,,,1400000.0,,,,,,,,90.0,80.0,3500.0,300.0,300.0,11000000.0,1000000.0,17000.0,100.0
poissons,Orphie commune,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/orphie-commune-918454,100000000.0,70100000.0,20000000.0,,,5910000.0,7000000.0,,5000000.0,1700.0,,,1500.0,12.0,63.0,5750.0,800.0,900.0,1000000.0,2000000.0,73000.0,200.0
poissons,Loup tacheté,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/loup-tachete-918445,100000000.0,78200000.0,16300000.0,,,4800000.0,18000000.0,,1300000.0,2400.0,,,,180.0,45.0,2500.0,570.0,350.0,1000000.0,2200000.0,35000.0,
poissons,Lieu noir,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/lieu-noir-918437,100000000.0,79400000.0,18800000.0,,,800000.0,2800000.0,,1770000.0,360.0,,,,130.0,150.0,2260.0,400.0,250.0,10000000.0,4380000.0,14700.0,100.0
poissons,Lotte,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/lotte-918444,100000000.0,82600000.0,15100000.0,,,740000.0,6000000.0,,1430000.0,,,,670.0,27.0,60.0,2100.0,150.0,240.0,7000000.0,900000.0,18200.0,27.0
poissons,Joëls,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/joels-918434,100000000.0,,17500000.0,,,2100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000.0,
poissons,Rascasse,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/rascasse-918459,100000000.0,78900000.0,18900000.0,,,1330000.0,,,4300000.0,,,,,,,,,,,,61000.0,500.0
poissons,Lompe,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/lompe-918442,100000000.0,74600000.0,10000000.0,,,14200000.0,11000000.0,,3900000.0,,,,,70.0,80.0,2000.0,,,,,20000.0,
poissons,Poisson-chat,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/poisson-chat-918455,100000000.0,83800000.0,13500000.0,,,1270000.0,2000000.0,,500000.0,160.0,2100000.0,,,40.0,22.0,1350.0,1960.0,100.0,10000000.0,300000.0,36700.0,100.0
poissons,Lotte de rivière,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/lotte-de-riviere-918443,100000000.0,80600000.0,17800000.0,,,660000.0,5500000.0,,500000.0,850.0,,,,280.0,140.0,1560.0,150.0,300.0,1000000.0,800000.0,44000.0,110.0
poissons,Merlu,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/merlu-918449,100000000.0,80000000.0,17600000.0,,,1350000.0,,,2150000.0,250.0,,,,80.0,170.0,1700.0,,180.0,9000000.0,1000000.0,25300.0,82.0
poissons,Raie,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/raie-918458,100000000.0,76800000.0,21400000.0,,,470000.0,1200000.0,,360000.0,310.0,,,,40.0,50.0,3440.0,150.0,190.0,5000000.0,1130000.0,11800.0,100.0
poissons,Mérou,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/merou-918450,100000000.0,78600000.0,18600000.0,,,860000.0,43000000.0,,,500.0,,,,55.0,63.0,360.0,750.0,300.0,9000000.0,600000.0,19000.0,20.0
poissons,Lingue,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/lingue-918441,100000000.0,79600000.0,18900000.0,,,440000.0,3700000.0,,500000.0,170.0,,,,40.0,40.0,2029.9999999999998,110.0,180.0,,640000.0,3960.0,100.0
poissons,Hoki,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/hoki-918433,100000000.0,78700000.0,17800000.0,,,2360000.0,18700000.0,,2490000.0,470.0,,,,46.0,45.0,1670.0,520.0,120.0,,1110000.0,6460.0,100.0
poissons,Lieu jaune,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/lieu-jaune-918436,100000000.0,80800000.0,17700000.0,,,510000.0,3000000.0,,,780.0,,,,85.0,80.0,1650.0,140.0,,3000000.0,3000000.0,13700.0,40.0
poissons,Perche du nil,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/perche-du-nil-918456,100000000.0,79000000.0,19100000.0,,,680000.0,7000000.0,,460000.0,490.0,,,,71.0,40.0,2009.9999999999998,340.0,110.0,,1170000.0,4960.0,100.0
poissons,Dorade royale,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/dorade-royale-918416,100000000.0,72500000.0,20900000.0,,,5100000.0,4900000.0,8000.0,3110000.0,950.0,,,,77.0,65.0,7400.0,280.0,430.0,5000000.0,3160000.0,2340.0,100.0
poissons,Dorade royale sauvage,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/dorade-royale-sauvage-918417,100000000.0,78600000.0,18100000.0,,,2310000.0,7000000.0,,7150000.0,850.0,,,1000.0,150.0,95.0,1200.0,,240.0,7000000.0,,33300.0,110.0
poissons,Congre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/congre-918410,100000000.0,73200000.0,18300000.0,,,4600000.0,,,,,,,,60.0,40.0,4300.0,240.0,,,3000000.0,71000.0,200.0
poissons,Carrelet,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/carrelet-918406,100000000.0,77700000.0,20000000.0,,,940000.0,2000000.0,,1110000.0,720.0,150000.0,2200000.0,1500.0,420.0,96.0,4320.0,1290.0,250.0,9500000.0,640000.0,127000.0,100.0
poissons,Chinchard,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/chinchard-918409,100000000.0,78000000.0,19000000.0,,,4420000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92000.0,990.0
poissons,Chinchard gras,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/chinchard-gras-918407,100000000.0,71700000.0,19600000.0,,,7660000.0,4700000.0,,48500000.0,480.0,,,,80.0,120.0,6700.0,290.0,370.0,,7500000.0,5720.0,100.0
poissons,Flétan blanc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/fletan-blanc-918423,100000000.0,76800000.0,21200000.0,,,1310000.0,40000000.0,,,640.0,,,,50.0,63.0,4900.0,280.0,380.0,12000000.0,960000.0,15000.0,200.0
poissons,Dorade rose,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/dorade-rose-918415,100000000.0,,21000000.0,,,2000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000.0,400.0
poissons,Hareng maigre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/hareng-maigre-918431,100000000.0,76200000.0,18300000.0,,,4220000.0,6100000.0,,9590000.0,570.0,,,,40.0,130.0,4110.0,570.0,420.0,,8470000.0,23800.0,100.0
poissons,Flétan noir,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/fletan-noir-918424,100000000.0,72300000.0,13500000.0,,,12700000.0,32000000.0,,21200000.0,790.0,100000.0,,1000.0,60.0,80.0,1500.0,250.0,430.0,6500000.0,1000000.0,17700.0,30.0
poissons,Éperlan,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/eperlan-918420,100000000.0,79500000.0,17500000.0,,,1700000.0,,,,,,,,,120.0,1450.0,640.0,,37000000.0,3440000.0,,
poissons,Denté,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/dente-918413,100000000.0,78100000.0,17000000.0,,,3500000.0,48000000.0,,,400.0,,,,80.0,130.0,2700.0,,190.0,5000000.0,,34000.0,15.0
poissons,Esturgeon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/esturgeon-918422,100000000.0,74500000.0,17700000.0,,,5840000.0,210000000.0,,10300000.0,500.0,100000.0,,,70.0,70.0,6960.0,760.0,320.0,15000000.0,1740000.0,15600.0,41.0
poissons,Hareng gras,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/hareng-gras-918430,100000000.0,68300000.0,18700000.0,,,10800000.0,11700000.0,,8359999.999999999,1800.0,,,500.0,40.0,150.0,6140.0,720.0,400.0,10000000.0,8279999.999999999,47700.0,100.0
poissons,Empereur,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/empereur-918419,100000000.0,,15000000.0,,,1500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
poissons,Grondin perlon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/grondin-perlon-918428,100000000.0,76300000.0,20300000.0,,,1790000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
poissons,Corégone lavaret,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/coregone-lavaret-918412,100000000.0,74700000.0,20500000.0,,,3720000.0,22000000.0,,7500000.0,1450.0,100000.0,,,110.0,95.0,3500.0,750.0,300.0,15000000.0,1000000.0,43000.0,49.0
poissons,Grenadier bleu,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/grenadier-bleu-918427,100000000.0,82800000.0,15600000.0,,,1460000.0,,,4000.0,240.0,,,300.0,20.0,2.0,1840.0,440.0,90.0,20000000.0,700000.0,8000.0,20.0
poissons,Foie de morue,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/foie-de-morue-918425,100000000.0,26800000.0,5000000.0,,,66599999.99999999,5100000000.0,,100000000.0,20000.0,,,4000.0,100.0,650.0,2500.0,640.0,150.0,300000000.0,10000000.0,10000.0,660.0
poissons,Églefin,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/poissons/eglefin-918418,100000000.0,80400000.0,17300000.0,,,350000.0,2000000.0,,500000.0,420.0,100000.0,,,40.0,40.0,2640.0,110.0,320.0,11300000.0,1070000.0,9230.0,100.0
